question,query,
WHERE c.first_name = 'Bob' AND c.last_name = 'Smith';",
Provide me the purchase details for Bob Smith,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Bob' AND c.last_name = 'Smith';",
Show me all the bike purchases Bob Smith has made,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Bob' AND c.last_name = 'Smith';",
Tell me the transaction details for Bob Smith's purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Bob' AND c.last_name = 'Smith';",
List all the purchases made by customer Bob Smith,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Bob' AND c.last_name = 'Smith';",
Retrieve the purchase history of Bob Smith,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Bob' AND c.last_name = 'Smith';",
What are the purchase transactions related to Bob Smith,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Bob' AND c.last_name = 'Smith';",
Show me the purchase details of Carol Williams,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
What are the purchases made by customer Carol Williams,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
Give me the history of the purchases for Carol Williams,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
I need to know what is the purchase history of customer Carol Williams ,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
Provide the purchase details for Carol Williams,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
Can you retrieve the transaction history for Carol Williams,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
List out the purchases made by customer Carol Williams,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
Show me the transactions related to Carol Williams' purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
What are the details of the purchases Carol Williams has made,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
Tell me about the purchase transactions for Carol Williams,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Carol' AND c.last_name = 'Williams';",
Show me the purchase details of Arjun Nair,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
What is the purchase history of customer Arjun Nair,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
I need the transaction details for Arjun Nair's purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
Can you give me the history of Arjun Nair's purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
List all the bikes bought by customer Arjun Nair,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
Provide me the purchase information for Arjun Nair,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
Retrieve the transactions related to Arjun Nair's bike purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
Show me all the purchases made by customer Arjun Nair,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
Tell me about the purchases of Arjun Nair,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
What are the details of the purchases made by customer Arjun Nair,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Arjun' AND c.last_name = 'Nair';",
Show me the purchase details for Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
what bike has sneha reddy purchased and when,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
I need the purchase history of Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
Give me the details of the purchases made by Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
Provide me with the transaction details for Sneha Reddy's purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
What are the purchases made by customer Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
List out all the purchases made by customer Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
Retrieve the purchase history for Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
Show me the transaction details of Sneha Reddy's bike purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
Tell me about the purchase transactions for Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
retrieve the purchase history of bikes of customer Sneha Reddy,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Sneha' AND c.last_name = 'Reddy';",
What are the purchase details of Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
Show me all the bikes purchased by Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
Can you give me the transaction history for Ravi Kumar's purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
I need the purchase details of Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
Provide me with the purchases made by Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
List the purchases for Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
Retrieve the purchase history for Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
What is the purchase history of customer Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
Tell me about the purchases made by Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
Show me the complete purchase details for Ravi Kumar,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Ravi' AND c.last_name = 'Kumar';",
Show me the purchase details of customer Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
What is the purchase history of Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
I need the transaction history of Aarav Patel's purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
Give me the details of the bikes bought by Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
Provide me with the purchase details for Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
What purchases have been made by Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
Retrieve the purchase history for Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
List all the bike purchases made by Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
Tell me about the purchases made by Aarav Patel,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Aarav' AND c.last_name = 'Patel';",
Show me the transactions for Aarav Patel's purchases,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Saurav' AND c.last_name = 'Jain';",
What are the purchase details for Saurav Jain,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
       b.manufacturer, b.model,p.purchase_id,p.purchase_date, p.registration_number,p.amount,d.dealer_name
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE c.first_name = 'Saurav' AND c.last_name = 'Jain';",
Show me the bike purchases history of customer Saurav Jain,"SELECT c.customer_id,CONCAT (c.first_name, '', c.last_name) AS customer_name, b.bike_id, 
